Gasoline_Demand,Diesel_Demand,Crude_Price,Avg_Temperature,Holiday_Flag,Industrial_Activity_Index,Day_of_Week,Month,Lag_1,Lag_7,Lag_14,RollingMean_7,RollingMean_30
417640,239062,68.47976218794632,67.17750668016288,0,97.89614565756511,1,1,471726.0,592714.0,436395.0,470256.28571428574,486666.7
452528,222911,86.29413928680515,33.46827371528079,0,102.92093888193192,2,1,417640.0,421732.0,529695.0,474655.71428571426,483611.36666666664
438413,304061,78.89127216651927,52.03762458847145,0,93.0122190613704,3,1,452528.0,491362.0,553772.0,467091.5714285714,479673.73333333334
452638,232556,95.2062695168594,65.8266228404136,0,108.65296201084958,4,1,438413.0,561426.0,434620.0,451550.4285714286,475647.8
583808,328335,68.62962716705816,82.02112889616564,0,97.66117612842008,5,1,452638.0,413843.0,528148.0,475831.14285714284,480344.13333333336
510133,201969,87.11252801240177,73.3752955841341,0,104.59042843952876,6,1,583808.0,514065.0,420559.0,475269.4285714286,482274.43333333335
506357,243753,84.3100848901089,64.10888542981793,0,90.40682163764356,0,1,510133.0,471726.0,493396.0,480216.71428571426,484509.73333333334
599938,335542,71.8120591028733,64.37065459161148,0,94.10374285809614,1,1,506357.0,417640.0,592714.0,506259.28571428574,488500.36666666664
550159,321863,65.46403614604691,85.67397152256692,0,99.74165088647156,2,1,599938.0,452528.0,421732.0,520206.5714285714,491451.36666666664
572502,210225,86.06559041909107,33.66592779972288,0,107.56504935464692,3,1,550159.0,438413.0,491362.0,539362.1428571428,495000.1
555576,323008,89.54389832529323,10.088967535694993,0,100.54510299901354,4,1,572502.0,452638.0,561426.0,554067.5714285715,499252.1
538186,354268,72.625093750534,31.756364751855894,0,108.59740964587758,5,1,555576.0,583808.0,413843.0,547550.1428571428,503059.63333333336
478859,305823,85.79330416089255,27.43131037013952,0,99.67593793165592,6,1,538186.0,510133.0,514065.0,543082.4285714285,504568.56666666665
499657,213669,75.80523630446012,62.94676680911985,1,99.808981934719,0,1,478859.0,506357.0,471726.0,542125.2857142857,504446.0333333333
542047,368452,88.52827533130471,60.696927981242325,0,92.39493577001063,1,1,499657.0,599938.0,417640.0,533855.1428571428,505353.56666666665
411023,324398,67.96861099576212,57.47691061637791,0,106.0531248830444,2,1,542047.0,550159.0,452528.0,513978.5714285714,499097.23333333334
421447,310677,95.60860010544698,11.299475456756296,0,94.93930824934124,3,1,411023.0,572502.0,438413.0,492399.28571428574,498598.9666666667
525899,248320,71.49638385862319,68.3022443560518,0,107.9922497874463,4,1,421447.0,555576.0,452638.0,488159.71428571426,498472.43333333335
423959,378486,74.71143951024612,35.88243299883932,0,108.21648440660792,5,1,525899.0,538186.0,583808.0,471841.5714285714,494145.3333333333
466203,346649,62.32367808321399,63.204479120530486,0,108.866202237483,6,1,423959.0,478859.0,510133.0,470033.5714285714,495198.1
519156,325354,64.46048849285106,54.52627428017227,0,100.4046097820618,0,1,466203.0,499657.0,506357.0,472819.14285714284,494898.36666666664
560775,288009,80.63447610849312,37.418474034232574,0,103.54187569567289,1,2,519156.0,542047.0,599938.0,475494.5714285714,499572.23333333334
409337,386481,70.70370706911886,20.76610136832862,0,105.57031760123328,2,2,560775.0,411023.0,550159.0,475253.71428571426,496770.26666666666
446427,228625,93.41920902968778,17.553511812838476,0,92.6202923730093,3,2,409337.0,421447.0,572502.0,478822.28571428574,491894.0333333333
461529,224089,60.587735546198154,76.52146664897788,0,102.01914389994994,4,2,446427.0,525899.0,555576.0,469626.5714285714,493220.6
502023,236487,75.16376194687744,83.47180336652464,0,90.68595802606625,5,2,461529.0,423959.0,538186.0,480778.5714285714,493575.9666666667
484665,396910,73.49382187076371,61.983043741143966,0,99.95132166777452,6,2,502023.0,466203.0,478859.0,483416.0,491017.26666666666
505787,310448,60.77310523670404,18.27472918883867,0,93.09685363240456,0,2,484665.0,519156.0,499657.0,481506.14285714284,494082.06666666665
562993,250138,64.97473596002041,42.162177351059256,0,93.65845851924168,1,2,505787.0,560775.0,542047.0,481823.0,495713.0
433307,373895,76.54570699674541,68.31513600841258,0,97.30095133385204,2,2,562993.0,409337.0,411023.0,485247.28571428574,494432.36666666664
558427,368280,79.71458337789787,72.38567072080545,0,98.64874333433006,3,2,433307.0,446427.0,421447.0,501247.28571428574,499125.26666666666
527016,254061,76.17158989019477,19.457489783287087,0,102.46344849064374,4,2,558427.0,461529.0,525899.0,510602.5714285714,501608.2
404835,361731,81.23750713648376,10.002457507630591,0,91.48856836877032,5,2,527016.0,502023.0,423959.0,496718.5714285714,500488.93333333335
420159,301376,83.80526699622726,66.9709636704484,0,100.07383522474888,6,2,404835.0,484665.0,466203.0,487503.4285714286,499406.3
578677,362962,60.396952845113425,38.52769407889645,0,93.65250260506204,0,2,420159.0,505787.0,519156.0,497916.28571428574,499235.26666666666
521790,279134,78.56380637814016,30.35850652946082,0,101.47950350063483,1,2,578677.0,562993.0,560775.0,492030.14285714284,499623.8333333333
505616,247055,98.53996963550354,11.031797583162035,0,102.74809224522367,2,2,521790.0,433307.0,409337.0,502360.0,499599.13333333336
569160,219508,80.76129120518195,53.223952540919974,0,101.13418513105708,3,2,505616.0,558427.0,446427.0,503893.28571428574,498573.2
478752,373359,87.10169069835813,78.09205883407854,0,104.76591020956616,4,2,569160.0,527016.0,461529.0,496998.4285714286,496192.9666666667
455284,358056,72.47455431667532,86.61053170180703,0,96.71218488481804,5,2,478752.0,404835.0,502023.0,504205.4285714286,492285.7
457043,310169,90.9596551261105,55.259596049063134,0,105.30213183266262,6,2,455284.0,420159.0,484665.0,509474.5714285714,489001.26666666666
566619,208125,90.9168592750446,51.156906219191534,0,98.65534163416388,0,2,457043.0,578677.0,505787.0,507752.0,489949.0333333333
497007,236059,80.85184190616556,16.80451083913929,0,99.68368996645194,1,2,566619.0,521790.0,562993.0,504211.5714285714,490553.9666666667
482844,303409,99.04055293116856,53.90982412340798,0,102.96204254522142,2,2,497007.0,505616.0,433307.0,500958.4285714286,489993.5333333333
427532,348159,65.02200859050613,40.39832631723157,0,90.36716767998448,3,2,482844.0,569160.0,558427.0,480725.85714285716,486176.36666666664
565421,205704,60.67790659558324,58.57082247068615,0,103.07988442840497,4,2,427532.0,478752.0,527016.0,493107.14285714284,491322.9666666667
522402,391648,90.80632847028384,41.09810783012374,0,102.37170298144233,5,2,565421.0,455284.0,404835.0,502695.4285714286,494688.13333333336
518012,311279,92.2862214945953,29.223929876029334,0,96.1969423350656,6,2,522402.0,457043.0,420159.0,511405.28571428574,494425.23333333334
576517,358280,64.80828916482305,17.59722201827012,0,91.7158856979898,0,2,518012.0,566619.0,578677.0,512819.28571428574,499510.5
536785,318516,70.62331331834424,35.19347556711166,0,91.81870899826082,1,3,576517.0,497007.0,521790.0,518501.85714285716,501863.23333333334
456178,397096,60.70209453466516,17.73158674302018,0,108.46447493970456,2,3,536785.0,482844.0,505616.0,514692.4285714286,499763.9666666667
449407,370954,71.73234443122259,24.151756065918715,0,103.78558642451674,3,3,456178.0,427532.0,569160.0,517817.4285714286,496051.7
450990,356995,90.92567495674686,88.98689268636367,0,92.5420522754148,4,3,449407.0,565421.0,478752.0,501470.14285714284,497440.13333333336
529473,314044,80.71842110850315,45.52828455252949,0,97.13446338617813,5,3,450990.0,522402.0,455284.0,502480.28571428574,500208.3333333333
596617,229165,73.92382372673153,52.54974132040133,0,101.84965987803191,6,3,529473.0,518012.0,457043.0,513709.5714285714,504711.26666666666
458141,267203,74.86957179625321,79.88948229897723,0,106.71143410181296,0,3,596617.0,576517.0,566619.0,496798.71428571426,503248.5333333333
554865,204114,60.05414502861873,89.64551203925502,0,90.87321857426016,1,3,458141.0,536785.0,497007.0,499381.5714285714,505588.5333333333
456570,396037,71.99202110260944,56.61715594757453,0,94.73266262940018,2,3,554865.0,456178.0,482844.0,499437.5714285714,503947.9666666667
568964,236321,85.85834966551722,74.99790568353373,0,107.7949798059076,3,3,456570.0,449407.0,427532.0,516517.14285714284,504147.0
401015,273297,98.96777775265429,36.155281946934025,0,90.18331100367632,4,3,568964.0,450990.0,565421.0,509377.85714285716,503070.6
461813,296652,93.88243307935598,34.459516595783285,0,94.02798205587774,5,3,401015.0,529473.0,522402.0,499712.14285714284,499850.13333333336
427712,299304,60.94379858582116,42.21629767956482,0,109.18048351945932,6,3,461813.0,596617.0,518012.0,475582.85714285716,496540.0
500497,356498,95.94242418699358,63.80058101389193,0,102.26803693044344,0,3,427712.0,458141.0,576517.0,481633.71428571426,499728.73333333334
539487,217772,91.32793653194504,64.5753351404079,0,95.23342733275013,1,3,500497.0,554865.0,536785.0,479436.85714285716,503706.3333333333
512816,303754,91.2150449428392,35.21915477195606,0,91.33982188791695,2,3,539487.0,456570.0,456178.0,487472.0,501510.9666666667
528778,203712,78.31983036014286,20.656793930930295,0,90.56382680894444,3,3,512816.0,568964.0,449407.0,481731.14285714284,501743.9
462292,332439,75.92021171818011,60.59170051724068,0,94.89490159273856,4,3,528778.0,401015.0,450990.0,490485.0,500299.76666666666
423833,315142,72.11662915332771,20.266068975101163,0,107.6297163917782,5,3,462292.0,461813.0,529473.0,485059.28571428574,495455.5333333333
535230,291736,62.62779435817463,56.2794006583464,0,98.3182730859502,6,3,423833.0,427712.0,596617.0,500419.0,497338.13333333336
593752,251924,69.12941453974797,65.47377024450472,0,104.40666738331986,0,3,535230.0,500497.0,458141.0,513741.14285714284,501953.73333333334
420309,203726,69.86414539912099,66.04891971155612,0,108.36570070759916,1,3,593752.0,539487.0,554865.0,496715.71428571426,500729.26666666666
406970,289152,79.36308278840806,70.27776885276774,0,98.16080923205634,2,3,420309.0,512816.0,456570.0,481594.85714285716,495407.63333333336
472474,227723,89.89777626386775,79.82875372525316,0,93.82554742074794,3,3,406970.0,528778.0,568964.0,473551.4285714286,494589.86666666664
446540,326969,78.95239313591786,49.996719357183075,0,100.3423586171384,4,3,472474.0,462292.0,401015.0,471301.14285714284,493379.73333333334
551456,300494,62.313777977886424,68.41993516236569,0,108.16167374119708,5,3,446540.0,423833.0,461813.0,489533.0,497510.5333333333
418017,340180,98.31159203952816,59.533818829266934,0,106.087488282754,6,3,551456.0,535230.0,427712.0,472788.28571428574,492597.06666666665
475880,235643,97.70897276376448,24.931195183814605,0,91.31659686726309,0,3,418017.0,593752.0,500497.0,455949.4285714286,491046.3333333333
505570,362396,91.40758172593634,12.055171589552652,0,103.85145600155164,1,3,475880.0,420309.0,539487.0,468129.5714285714,490631.6
408702,303896,99.65311606256884,32.7633108541547,1,101.43795044917908,2,3,505570.0,406970.0,512816.0,468377.0,485037.76666666666
531456,339999,81.77929331201052,45.44269650700955,0,108.14926352692852,3,3,408702.0,472474.0,528778.0,476803.0,484860.13333333336
400404,293680,98.51073401012825,59.3684755542925,0,92.44962833700596,4,4,531456.0,446540.0,462292.0,470212.14285714284,483001.0
572015,296546,63.02420162467003,77.99674644025643,0,100.68072226409312,5,4,400404.0,551456.0,423833.0,473149.14285714284,487087.93333333335
578998,353515,74.62722993045486,25.699657336493253,0,107.58925387023784,6,4,572015.0,418017.0,535230.0,496146.4285714286,491354.86666666664
560261,279973,69.01525072027063,20.04398319187817,0,98.20047573483484,0,4,578998.0,475880.0,593752.0,508200.85714285716,492381.13333333336
412763,263449,67.8333233653708,87.0783957979462,0,99.63989835465736,1,4,560261.0,505570.0,420309.0,494942.71428571426,486252.6666666667
549456,309834,65.63211795570705,18.643564750112567,0,91.40921355333916,2,4,412763.0,408702.0,406970.0,515050.4285714286,489296.5
591172,391305,84.89654566263987,48.27928560857514,0,95.5628728089782,3,4,549456.0,531456.0,472474.0,523581.28571428574,490506.73333333334
498142,225537,91.2528742298922,56.84509830346415,0,96.49013298337894,4,4,591172.0,400404.0,446540.0,537543.8571428572,491892.4666666667
540932,277576,83.13193597681443,53.30995367259506,0,108.90244897489774,5,4,498142.0,572015.0,551456.0,533103.4285714285,490958.06666666665
480642,307522,65.87850838352838,16.882572562635456,0,95.65334721082318,6,4,540932.0,578998.0,418017.0,519052.5714285714,493612.3
450612,222612,92.44495079733883,14.56215312028955,0,99.21737470539304,0,4,480642.0,560261.0,475880.0,503388.4285714286,493238.93333333335
423574,206471,85.43818828654913,18.438674196882857,0,103.4260884712856,1,4,450612.0,412763.0,505570.0,504932.85714285716,493101.0
423524,366703,75.52662824507982,56.847014709809,0,93.24366744815757,2,4,423574.0,549456.0,408702.0,486942.5714285714,490535.23333333334
410916,231348,86.96521182144252,53.54759101074569,0,99.72884774283747,3,4,423524.0,591172.0,531456.0,461191.71428571426,486249.5333333333
404809,395804,70.39619916971331,28.69926336293954,1,104.77078078951816,4,4,410916.0,498142.0,400404.0,447858.4285714286,482649.3
563273,201177,73.80768833976842,61.021931347647325,0,107.33710426054132,5,4,404809.0,540932.0,572015.0,451050.0,483799.13333333336
584402,335832,96.6994337252796,75.60540016445195,0,102.52518549324851,6,4,563273.0,480642.0,578998.0,465872.85714285716,487869.4666666667
544528,232779,71.62018022685682,13.3263167877275,0,103.38107030633896,0,4,584402.0,450612.0,560261.0,479289.4285714286,491892.63333333336
587469,221636,78.79953072631747,49.85039548384339,0,92.5256694516914,1,4,544528.0,423574.0,412763.0,502703.0,493633.93333333335
521288,281889,95.6056454958406,65.14483296821523,0,108.91552994492694,2,4,587469.0,423524.0,549456.0,516669.28571428574,491218.4666666667
438765,253551,88.3088540107011,30.184954165574965,0,92.65148154968963,3,4,521288.0,410916.0,591172.0,520647.71428571426,491833.6666666667
565888,342628,62.488129046588114,34.621672423451926,0,105.49345874363595,4,4,438765.0,404809.0,498142.0,543659.0,497130.93333333335
445106,358670,65.89212177115881,59.09103223915071,0,95.29632643556636,5,4,565888.0,563273.0,540932.0,526778.0,496218.6666666667
453932,342635,60.313663630876675,81.83482347549895,0,108.67186287402504,6,4,445106.0,584402.0,480642.0,508139.4285714286,496465.06666666665
548172,246819,85.23687160916654,74.79395362423195,0,104.3991907873896,0,4,453932.0,544528.0,450612.0,508660.0,496355.6
457091,273770,77.90693701641673,56.65041752796668,0,105.07627425956738,1,4,548172.0,587469.0,423574.0,490034.5714285714,497658.06666666665
421949,358038,65.37099403609102,68.41773742057994,0,94.38118346119766,2,4,457091.0,521288.0,423524.0,475843.28571428574,495860.36666666664
437744,390961,98.31736484227082,39.185797616623894,0,98.8607995327032,3,4,421949.0,438765.0,410916.0,475697.4285714286,493599.5
576615,358059,81.18638895782479,61.27724224790062,0,102.35626389178572,4,4,437744.0,565888.0,404809.0,477229.85714285716,499196.6
508319,278714,69.67573176451556,47.29452729020456,0,105.39947236413202,5,4,576615.0,445106.0,563273.0,486260.28571428574,498425.36666666664
492193,389420,80.0241428461883,25.194890916604873,0,92.0791875182478,6,5,508319.0,453932.0,584402.0,491726.14285714284,501485.0
436187,224596,87.18481330940432,66.13906191018057,0,109.24730632909056,0,5,492193.0,548172.0,544528.0,475728.28571428574,496957.4
538311,364246,63.04956871894258,54.51717098790576,0,107.80441341109112,1,5,436187.0,457091.0,587469.0,487331.14285714284,495601.1666666667
524454,264106,70.98815260191569,38.68972655628731,0,95.40697180991168,2,5,538311.0,421949.0,521288.0,501974.71428571426,494407.6
414489,259182,92.27861963535976,82.90713520629046,0,106.45520486064665,3,5,524454.0,437744.0,438765.0,498652.5714285714,494465.13333333336
589089,287163,78.38659481610645,11.67472942613866,0,100.36647846079649,4,5,414489.0,576615.0,565888.0,500434.5714285714,495786.23333333334
461877,239310,81.86308568129179,35.26185209995968,0,99.23612963124036,5,5,589089.0,508319.0,445106.0,493800.0,491476.4
574197,256088,77.31264008837877,14.550511822211725,0,96.2886821162281,6,5,461877.0,492193.0,453932.0,505514.85714285716,494011.56666666665
449922,328803,61.755997705720205,71.32218529773017,1,101.61937173263183,0,5,574197.0,436187.0,548172.0,507477.0,490977.9
494074,339978,66.62999119280624,66.16859632910341,0,104.59778235407197,1,5,449922.0,538311.0,457091.0,501157.4285714286,491425.63333333336
563121,236914,77.82166554967563,36.50817749890536,0,98.21865809925517,2,5,494074.0,524454.0,421949.0,506681.28571428574,495175.93333333335
437131,310350,68.36741861631711,64.05303217656584,0,102.58438386016584,3,5,563121.0,414489.0,437744.0,509915.85714285716,495627.8333333333
574016,245379,61.99916114638715,41.67497809567599,0,103.98625842310608,4,5,437131.0,589089.0,576615.0,507762.5714285714,500644.23333333334
515765,368722,93.74598656207294,70.50030331379475,0,104.22243634030572,5,5,574016.0,461877.0,508319.0,515460.85714285716,504139.2
473963,377953,99.24770116656464,46.33469301893648,0,91.0393219626236,6,5,515765.0,574197.0,492193.0,501141.71428571426,506444.3333333333
506884,246413,91.72571495986958,42.98237822653324,0,107.19495611370134,0,5,473963.0,449922.0,436187.0,509279.14285714284,504564.7
525917,337084,94.15139686818668,84.77839323906407,0,99.16506629530096,1,5,506884.0,494074.0,538311.0,513828.14285714284,502615.2
424285,381187,69.67908521268181,30.07032799125602,0,95.24832163392428,2,5,525917.0,563121.0,524454.0,493994.4285714286,498607.1
437626,207151,98.425079020528,19.635787199725236,0,94.83529014959365,3,5,424285.0,437131.0,414489.0,494065.14285714284,493612.3333333333
573880,257716,67.87702817813714,56.763449060756656,0,99.660282256879,4,5,437626.0,574016.0,589089.0,494045.71428571426,495365.4
584943,293747,98.05719241447328,87.5457449827343,0,107.73663078937918,5,5,573880.0,515765.0,461877.0,503928.28571428574,500238.0
419198,367450,99.79277175863804,40.227137098174936,1,97.56695163365292,6,5,584943.0,473963.0,574197.0,496104.71428571426,495348.3333333333
550830,373724,88.46891222984195,14.962941090302522,0,104.99451493567086,0,5,419198.0,506884.0,449922.0,502382.71428571426,498872.4666666667
415254,344539,99.24574927167288,37.144421384765394,0,91.93637461974436,1,5,550830.0,525917.0,494074.0,486573.71428571426,497583.2
444238,362082,82.78159118268415,50.474532345564675,0,99.52113404302123,2,5,415254.0,424285.0,563121.0,489424.14285714284,494118.73333333334
401252,321999,70.38167132704362,22.953840530577097,0,109.83372280785473,3,5,444238.0,437626.0,437131.0,484227.85714285716,492257.43333333335
439764,314793,77.47983542662483,62.64817744451936,0,105.40875605584674,4,5,401252.0,573880.0,574016.0,465068.4285714286,492851.26666666666
477709,385763,83.74243741515144,89.81995112081604,0,94.21056976881226,5,5,439764.0,584943.0,515765.0,449749.28571428574,494183.43333333335
568513,395229,62.9232624810806,46.13915807851551,0,100.0288294739582,6,5,477709.0,419198.0,473963.0,471080.0,493913.36666666664
453682,308177,84.89373058468985,38.37828453841701,0,94.67249527297132,0,5,568513.0,550830.0,506884.0,457201.71428571426,492092.13333333336
459494,212289,99.24711347049178,42.05633334675733,0,98.19121854525018,1,5,453682.0,415254.0,525917.0,463521.71428571426,491002.1666666667
481317,376048,67.60430599134911,19.21169427161609,0,105.6016804746993,2,6,459494.0,444238.0,424285.0,468818.71428571426,492506.5
465215,374668,91.70380465153534,80.6618881140979,0,105.42449630580808,3,6,481317.0,401252.0,437626.0,477956.28571428574,490069.9666666667
478587,354243,96.31595175118476,43.18605244170816,0,94.5620075580477,4,6,465215.0,439764.0,573880.0,483502.4285714286,488541.06666666665
406949,286365,97.74806371280884,40.98195291398731,0,108.4444663630972,5,6,478587.0,477709.0,584943.0,473393.85714285716,488289.73333333334
455393,314014,98.40542417621788,62.77522183443794,0,101.85136365529654,6,6,406949.0,568513.0,419198.0,457233.85714285716,483833.2
538013,375211,80.85838554885888,45.36267367448988,0,97.5984858192403,0,6,455393.0,453682.0,550830.0,469281.14285714284,486371.06666666665
425934,379785,99.09231631966014,61.858677504627686,0,100.03871161561722,1,6,538013.0,459494.0,415254.0,464486.85714285716,481428.9666666667
554458,360806,90.29240828537756,14.915703210463,0,102.10142506875488,2,6,425934.0,481317.0,444238.0,474935.5714285714,484913.5
592958,272588,66.46685744947848,75.0978674977782,0,101.1978106369157,3,6,554458.0,465215.0,401252.0,493184.5714285714,488209.63333333336
475745,263646,79.0760042587188,85.2403162303522,0,99.72810071072357,4,6,592958.0,478587.0,439764.0,492778.5714285714,485297.1
494456,203654,88.73324701488016,61.901230892750874,0,100.098656081788,5,6,475745.0,406949.0,477709.0,505279.5714285714,487207.93333333335
453413,218743,69.89361263276334,86.36527430870485,0,93.52823820855772,6,6,494456.0,455393.0,568513.0,504996.71428571426,483187.8333333333
587872,248368,85.6246073419555,22.114585149597065,0,106.25465808609358,0,6,453413.0,538013.0,453682.0,512119.4285714286,485591.4
497239,337513,86.66401916186477,48.1932951584283,0,100.8352063988203,1,6,587872.0,425934.0,459494.0,522305.85714285716,486367.26666666666
442318,319735,66.50798975234264,58.14453871563578,0,92.62159723409408,2,6,497239.0,554458.0,481317.0,506285.85714285716,484215.06666666665
470390,355683,82.60341249811025,56.538931793694935,0,105.32314203165556,3,6,442318.0,592958.0,465215.0,488776.14285714284,482364.1666666667
583401,319891,90.8650764391443,42.11694232712346,0,108.648879567547,4,6,470390.0,475745.0,478587.0,504155.5714285714,487668.0333333333
443088,307971,79.95582658143768,37.04675274930091,0,108.94613798473924,5,6,583401.0,494456.0,406949.0,496817.28571428574,487850.1
503196,212149,60.4841246710443,20.145921804033502,0,97.38035464822346,6,6,443088.0,453413.0,455393.0,503929.14285714284,485493.9666666667
570883,300102,60.36153876317169,41.33939604498225,0,92.71033747121508,0,6,503196.0,587872.0,538013.0,501502.14285714284,485025.3
455479,259189,74.28117375880049,23.01286520843881,0,100.3679925326613,1,6,570883.0,497239.0,425934.0,495536.4285714286,486234.6666666667
419963,352747,97.04776273727128,68.74925411937747,0,92.2521845869844,2,6,455479.0,442318.0,554458.0,492342.85714285716,481872.43333333335
455123,271031,69.14707118414435,26.7064748395672,1,108.67974837025234,3,6,419963.0,470390.0,592958.0,490161.85714285716,483201.4
525911,242668,85.37454755486749,14.685224422762708,0,93.67159254710292,4,6,455123.0,583401.0,475745.0,481949.0,485923.8333333333
502468,344745,68.88303482773283,54.18929102537874,0,95.05531719902328,5,6,525911.0,443088.0,494456.0,490431.85714285716,489297.7
473477,288204,72.86679958638194,57.618378617552125,0,98.1327305376994,6,6,502468.0,503196.0,453413.0,486186.28571428574,490421.4666666667
414388,396501,93.92168358405937,79.75304490244044,1,97.66328937118251,0,6,473477.0,570883.0,587872.0,463829.85714285716,488310.76666666666
405569,354741,89.15445769079787,56.15852899341455,1,105.89325784795778,1,6,414388.0,455479.0,497239.0,456699.85714285716,482879.3
469836,365140,63.81597109252843,37.63846829787566,0,99.12633641101924,2,6,405569.0,419963.0,442318.0,463824.5714285714,483417.76666666666
504573,340507,77.14808083945735,74.24095052210563,0,93.41536520006672,3,6,469836.0,455123.0,470390.0,470888.85714285716,484920.4
567658,383321,61.16679054581058,53.22231145499369,0,95.34419790972149,4,7,504573.0,525911.0,583401.0,476852.71428571426,487798.43333333335
543087,237384,79.23560586412036,16.34242277049534,0,100.18226770375044,5,7,567658.0,502468.0,443088.0,482655.4285714286,490394.1666666667
445002,281929,86.49736046804273,55.26804482505973,0,92.9490783485227,6,7,543087.0,473477.0,503196.0,478587.5714285714,489274.6666666667
537326,327959,64.74010494392606,82.64148363373299,0,102.23311351292028,0,7,445002.0,414388.0,570883.0,496150.14285714284,493620.56666666665
548216,276153,71.55539755636663,41.70501003985764,0,101.31494613102292,1,7,537326.0,405569.0,455479.0,516528.28571428574,496714.6666666667
555286,275388,75.91346502008628,33.70606415198401,0,104.29404632764516,2,7,548216.0,469836.0,419963.0,528735.4285714285,497290.43333333335
537162,231401,96.78124098624198,21.4775565614416,0,108.75409230758736,3,7,555286.0,504573.0,455123.0,533391.0,500998.0333333333
542709,319503,99.73020061691857,22.115641754828587,0,108.24509122202312,4,7,537162.0,567658.0,525911.0,529826.8571428572,500606.4
553487,327834,61.79645195982464,44.62171874734551,0,108.92151236137664,5,7,542709.0,543087.0,502468.0,531312.5714285715,499290.7
424071,234084,90.44031693981567,57.65438593292237,0,94.894311940474,6,7,553487.0,445002.0,473477.0,528322.4285714285,497568.23333333334
458243,310641,74.86896265609373,16.44923241356814,0,92.63130613278707,0,7,424071.0,537326.0,414388.0,517024.85714285716,496361.13333333336
525827,305111,75.6983274491792,85.16548712201326,0,96.04553400992896,1,7,458243.0,548216.0,405569.0,513826.4285714286,498774.93333333335
508215,386898,90.17059893388092,70.41068939561568,0,107.9017034553263,2,7,525827.0,555286.0,469836.0,507102.0,496119.7
572312,367523,96.73705728581636,56.929913462693015,0,109.44106949246977,3,7,508215.0,537162.0,504573.0,512123.4285714286,498622.13333333336
501570,338299,98.03714378010194,76.27509367511927,0,107.18649902140952,4,7,572312.0,542709.0,567658.0,506246.4285714286,500597.2
564506,362982,83.08490344153283,16.414940544969063,0,92.20035442255087,5,7,501570.0,553487.0,543087.0,507820.5714285714,503734.4
469724,236041,74.28484637202011,48.14711021864995,0,108.94855996119588,6,7,564506.0,424071.0,445002.0,514342.4285714286,499945.1666666667
515359,288920,91.50196343435115,60.40745014893307,0,98.46716054701572,0,7,469724.0,458243.0,537326.0,522501.85714285716,502354.2
475697,265681,70.04005533049201,76.29223248946315,0,90.18620581524708,1,7,515359.0,525827.0,548216.0,515340.4285714286,501437.56666666665
428732,281571,82.56296115334071,72.67756480394142,0,98.84787481496387,2,7,475697.0,508215.0,555286.0,503985.71428571426,496699.2
521465,396553,74.34313846099492,32.16553997707197,0,90.92138339350936,3,7,428732.0,572312.0,537162.0,496721.85714285716,498898.73333333334
542386,399648,86.26524294831505,85.27041356473634,0,100.87755842322235,4,7,521465.0,501570.0,542709.0,502552.71428571426,502979.5
555026,327556,69.61595651574028,19.947667314469623,0,96.77108054874104,5,7,542386.0,564506.0,553487.0,501198.4285714286,506309.6
457108,395246,67.66371782939304,80.01068948969217,0,99.46869867188096,6,7,555026.0,469724.0,424071.0,499396.14285714284,504016.1666666667
511195,226160,96.72956346701748,87.67521996836949,0,102.26340721486234,0,7,457108.0,515359.0,458243.0,498801.28571428574,504307.06666666665
503081,217633,64.07214731798148,24.172281857810045,0,107.3760219163564,1,7,511195.0,475697.0,525827.0,502713.28571428574,505293.86666666664
436668,217014,80.23831630939726,67.76528513630282,0,103.23803152943856,2,7,503081.0,428732.0,508215.0,503847.0,506036.5333333333
423061,280532,68.83411131852036,13.222841502239875,0,98.6809773695636,3,7,436668.0,521465.0,572312.0,489789.28571428574,506619.6
479252,249104,61.5571985330267,42.4338260111324,0,106.3885570734073,4,7,423061.0,542386.0,501570.0,480770.14285714284,506933.4666666667
439749,372693,61.44075273165706,51.302663935813925,0,108.11164275146264,5,7,479252.0,555026.0,564506.0,464302.0,504772.6666666667
530560,277231,67.00887088423309,56.45161807277073,0,92.39519932864394,6,7,439749.0,457108.0,469724.0,474795.14285714284,503536.06666666665
504680,268388,94.67081418024,84.87497985988476,0,100.63865955105582,0,8,530560.0,511195.0,515359.0,473864.4285714286,502255.8333333333
547979,216014,71.29914975908106,63.78005498353558,0,95.69023919484889,1,8,504680.0,503081.0,475697.0,480278.4285714286,505688.4
549849,292578,98.01836682301185,48.50223609753896,0,90.94122395753897,2,8,547979.0,436668.0,428732.0,496447.14285714284,506105.8333333333
451745,364827,83.26489171956774,74.77400290127115,0,103.3709339022797,3,8,549849.0,423061.0,521465.0,500544.85714285716,502890.13333333336
508464,240390,77.46456759075065,86.04262567635271,0,107.2554155491845,4,8,451745.0,479252.0,542386.0,504718.0,501329.4
491865,223711,83.20355338677818,11.765291894583267,0,93.25805308954789,5,8,508464.0,439749.0,555026.0,512163.14285714284,499819.5
512428,291658,80.66793540905071,88.6017017804831,1,106.248273152478,6,8,491865.0,530560.0,457108.0,509572.85714285716,498810.13333333336
423624,257993,90.351050150293,16.890571125094425,0,107.06791467073884,0,8,512428.0,504680.0,511195.0,497993.4285714286,494481.36666666664
423321,358285,71.29984263891409,75.15094234150091,0,108.28680885332967,1,8,423624.0,547979.0,503081.0,480185.14285714284,494456.36666666664
